Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
This is How We Roll,Fifth Harmony,Reflection (Deluxe),2015-01-30,272160,https://open.spotify.com/track/7JydqeSM1fobHuF3oye9JC
Purple Hat,Sofi Tukker,Purple Hat,2019-09-06,178369,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
Maria,Justin Bieber,Believe (Deluxe Edition),2012-06-15,248293,https://open.spotify.com/track/7E1dQbOk1qcx9gEPUMBKsk
Ridin' Solo,Jason Derulo,Jason Derulo,2010-02-24,215746,https://open.spotify.com/track/6BaxqcoEM9r3LXisTyJjST
Breathe (feat. Sean Paul) - Rap Version,"Blu Cantrell, Sean Paul",Bittersweet,2003-06-11,228000,https://open.spotify.com/track/0q3lwFiwQYQynThTulLKGN
Teach Me How to Dougie,Cali Swag District,The Kickback,2011-07-12,237480,https://open.spotify.com/track/61LtVmmkGr8P9I2tSPvdpf
Evacuate The Dancefloor,Cascada,Evacuate The Dancefloor,2009-01-01,207200,https://open.spotify.com/track/0jDWRUbxSn8zQlwFbeLHwo
ICY GRL,Saweetie,High Maintenance,2018-03-16,109302,https://open.spotify.com/track/1sl1cpix9GnwNwaVt04BIu
Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",X (Expanded Edition),2014-09-16,264946,https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk
Bitch Better Have My Money,Rihanna,Bitch Better Have My Money,2015-03-26,219305,https://open.spotify.com/track/0NTMtAO2BV4tnGvw9EgBVq
Fireball (feat. John Ryan),"Pitbull, John Ryan",Globalization,2014-11-21,236200,https://open.spotify.com/track/4Y7XAxTANhu3lmnLAzhWJW
International Love (feat. Chris Brown),"Pitbull, Chris Brown",Planet Pit (Deluxe Version),2011-06-17,227280,https://open.spotify.com/track/62zFEHfAYl5kdHYOivj4BC
Body,Megan Thee Stallion,Good News,2020-11-20,171067,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),1997-03-04,229826,https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j
As Long As You Love Me,"Justin Bieber, Big Sean",Believe,2012-01-01,229466,https://open.spotify.com/track/75lo8VozcCLRG9WGG674iD
One Dance,"Drake, Wizkid, Kyla",Views,2016-05-06,173986,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
Same Old Love,Selena Gomez,Revival (Deluxe),2015-10-09,229080,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
Unknown,Unknown,Unknown,0000,0,https://open.spotify.com/track/1C79CxJdMHjk9RkwX04DRh
Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito Feat. Justin Bieber (Remix),2017-04-17,228826,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",For All The Dogs,2023-10-06,319191,https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6
Rose-Colored Boy,Paramore,After Laughter,2017-05-12,212853,https://open.spotify.com/track/2RJfK2pOvGpnxC255YOy5k
Runaway,"Kanye West, Pusha T",My Beautiful Dark Twisted Fantasy,2010-11-22,547733,https://open.spotify.com/track/3DK6m7It6Pw857FcQftMds
I Like It,"Cardi B, Bad Bunny, J Balvin",Invasion of Privacy,2018-04-06,253390,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",No.6 Collaborations Project,2019-07-12,197866,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars",B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,268320,https://open.spotify.com/track/59dLtGBS26x7kc0rHbaPrq
No Promises (feat. Demi Lovato),"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),2017-03-31,223503,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
Rise,"Jonas Blue, Jack & Jack",Blue,2018-11-09,194407,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9
Come Get Her,Rae Sremmurd,SremmLife,2015-01-06,212946,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
Ayy Ladies (feat. Tyga),"Travis Porter, Tyga",From Day 1,2012-05-28,211293,https://open.spotify.com/track/4P6BuLsqtg5uISdE77ypI9
Daddy (feat. Rich The Kid),"Blueface, Rich The Kid",Dirt Bag,2019-08-09,151146,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
HUMBLE.,Kendrick Lamar,DAMN.,2017-04-14,177000,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
Middle Of The Night,"The Vamps, Martin Jensen",Night & Day (Night Edition),2017-07-14,174600,https://open.spotify.com/track/74vs7PD7iG2GnWUGnb8Yuq
Turn Up The Love,"Far East Movement, Cover Drive",Dirty Bass (Spotify International Version),2012-01-01,195960,https://open.spotify.com/track/4HQ9gXAtONKs8NCM0MFUTu
Party Up,DMX,...And Then There Was X,1999-01-01,268866,https://open.spotify.com/track/4MxZW1XEcPuIZmkANsJabC
run for the hills,Tate McRae,THINK LATER,2023-12-08,143940,https://open.spotify.com/track/51hyZpbJlIgZIaX3TtMxmu
Knees,Ocean Alley,Chiaroscuro,2018-03-09,286785,https://open.spotify.com/track/7fE9r2qOJmjgruk3TdW4MD
"Sunflower, Vol. 6",Harry Styles,Fine Line,2019-12-13,221826,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
Pink Friday Girls,Nicki Minaj,Pink Friday 2,2023-12-08,166299,https://open.spotify.com/track/44L2bY93uD65CEHWbozpx4
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",Pink Friday 2,2023-12-08,180869,https://open.spotify.com/track/5ZJGv7aGdIr9IGpxzSG18T
Wrapped Around Your Finger,Post Malone,Twelve Carat Toothache,2022-06-03,193565,https://open.spotify.com/track/6Kfoo60npYPdvNxMPMiDpX
Stars,Skillet,Unleashed,2016-08-05,225853,https://open.spotify.com/track/6VMT3SzIMbNoR5lsUsniQY
Heaven,Niall Horan,The Show,2023-06-09,186043,https://open.spotify.com/track/5FQ77Cl1ndljtwwImdtjMy
Meltdown,Niall Horan,The Show,2023-06-09,153037,https://open.spotify.com/track/0hIDcUm3mJEn4gNo2ocLM5
Dessert - Remix,"Dawin, Silentó",Dessert,2015-09-25,211240,https://open.spotify.com/track/2mqDi8BzmNw54qrVHduyiu
Maps,Maroon 5,Maps,2014-06-16,189840,https://open.spotify.com/track/0tJGzJjUVlEsn8s3Mn32Jb
Me And My Broken Heart,Rixton,Let The Road,2014-01-01,193733,https://open.spotify.com/track/1oew3nFNY3vMacJAsvry0S
Glad You Came,The Wanted,Battleground (Deluxe Edition),2011-01-01,197935,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj
7 Things - Single Version,Miley Cyrus,Breakout,2008-01-01,213453,https://open.spotify.com/track/5ecZWU5uQOiCVSnPxBZNmT
One Thing,One Direction,Up All Night,2012-05-25,197600,https://open.spotify.com/track/5G2c6FsfTzgYUzageCmfXY
Broccoli (feat. Lil Yachty),"DRAM, Lil Yachty",Big Baby DRAM,2016-10-21,225205,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
idfc (Tarro Remix),"blackbear, Tarro",idfc (Tarro Remix),2016-10-17,248633,https://open.spotify.com/track/44UQpKpI54KOZLAFaDAr9X
Juju on That Beat (TZ Anthem),"Zay Hilfigerrr, Zayion McCall",Juju on That Beat (TZ Anthem),2016-09-30,144244,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
Jumpshot,Dawin,Sunday,2016-07-29,209093,https://open.spotify.com/track/5GTNt44FIgCax5hjsrqNaB
No Money,Galantis,No Money,2016-04-01,189126,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
Cold Water,"Major Lazer, Justin Bieber, MØ",Cold Water,2016-07-22,185360,https://open.spotify.com/track/7zsXy7vlHdItvUSH8EwQss
Weak,AJR,What Everyone's Thinking,2016-09-16,202193,https://open.spotify.com/track/45iMRHmfLZu3yjdZ8P5e3t
Your Song,Rita Ora,Your Song,2017-05-25,180757,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
Issues,Julia Michaels,Nervous System,2017-07-28,176320,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
The Git Up,Blanco Brown,The Git Up,2019-05-03,200593,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
Alarm,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,205593,https://open.spotify.com/track/572xshmOviSGH70oPYMCZV
Walls Could Talk,Halsey,hopeless fountain kingdom (Deluxe),2017-06-02,101789,https://open.spotify.com/track/5ln5yQdUywVbf8HhFsOcd6
Black Beatles,"Rae Sremmurd, Gucci Mane",SremmLife 2 (Deluxe),2016-08-12,291893,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
All Time Low,Jon Bellion,The Human Condition,2016-06-10,217603,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
Hands To Myself,Selena Gomez,Revival (Deluxe),2015-10-09,200680,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk
Cake By The Ocean,DNCE,DNCE,2016-11-18,219146,https://open.spotify.com/track/76hfruVvmfQbw0eYn1nmeC
Heartless,Kanye West,808s & Heartbreak,2008-11-24,211000,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5
Sad Song (feat. Elena Coats),"We The Kings, Elena Coats",Somewhere Somehow,2013-01-01,226330,https://open.spotify.com/track/05CrK6Q5VGtfPDtyQFJ4Kf
Hide Away,Daya,"Sit Still, Look Pretty",2016-10-07,191368,https://open.spotify.com/track/7fPyCCiXVwbzPQ1MtoUChl
History,One Direction,Made In The A.M. (Deluxe Edition),2015-11-13,187426,https://open.spotify.com/track/0HMjXBAZmSYOTTi33WpMso
Hymn for the Weekend,Coldplay,A Head Full of Dreams,2015-12-04,258266,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
Adventure of a Lifetime,Coldplay,A Head Full of Dreams,2015-12-04,263786,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
Viva La Vida,Coldplay,Viva La Vida (Prospekt's March Edition),2008-11-24,242373,https://open.spotify.com/track/4ixsIFLZVeMQUoDjZCr7ar
Every Teardrop Is a Waterfall,Coldplay,Mylo Xyloto,2011-10-24,240796,https://open.spotify.com/track/2U8g9wVcUu9wsg6i7sFSv8
Charlie Brown,Coldplay,Mylo Xyloto,2011-10-24,285159,https://open.spotify.com/track/1yqMgZNrevsWMLWfO2PRp5
My Universe,"Coldplay, BTS",Music Of The Spheres,2021-10-15,226198,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
A Sky Full of Stars,Coldplay,Ghost Stories,2014-05-16,267866,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ
Shake That,"Eminem, Nate Dogg",Curtain Call: The Hits (Deluxe Edition),2005-12-06,274440,https://open.spotify.com/track/0fGh0trRN1xz3s41r7V5ce
(When You Gonna) Give It Up To Me (feat. Keyshia Cole),"Sean Paul, Keyshia Cole",Step Up Soundtrack,2006-08-08,243773,https://open.spotify.com/track/0BATGJ28ZHGukmxjV2EWOW
Misery Business,Paramore,Riot!,2007-06-11,211520,https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
Treasure,Bruno Mars,Unorthodox Jukebox,2012-12-07,178560,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7
Homecoming,"Kanye West, Chris Martin",Graduation,2007-09-11,203493,https://open.spotify.com/track/4iz9lGMjU1lXS51oPmUmTe
do re mi,blackbear,do re mi,2017-03-18,212027,https://open.spotify.com/track/3sTCfUmYXSVWDacTd6uMbQ
Love Myself,Hailee Steinfeld,HAIZ,2016-02-26,218773,https://open.spotify.com/track/36phXHOKx8rO7CMp2vNX4x
Without Me,Halsey,Without Me,2018-10-04,201660,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
Hurts Like Hell (feat. Offset),"Madison Beer, Offset",Hurts Like Hell (feat. Offset),2018-11-09,207108,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
Be Careful,Cardi B,Invasion of Privacy,2018-04-06,210787,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
7 rings,Ariana Grande,7 rings,2019-01-18,178640,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
RIP (feat. G-Eazy & Drew Love),"Olivia O'Brien, G-Eazy, Drew Love",RIP (feat. G-Eazy & Drew Love),2018-06-29,200773,https://open.spotify.com/track/3qjf2YP8G2RNFanYZDcZUk
Attention,Charlie Puth,Voicenotes,2018-05-11,208786,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
Shout Out to My Ex,Little Mix,Glory Days: The Platinum Edition,2017-11-24,246240,https://open.spotify.com/track/1pwo8l3Ko7idwaz4LVUEC4
Needed Me,Rihanna,ANTI,2016-01-28,191600,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
Better Now,Post Malone,beerbongs & bentleys,2018-04-27,231266,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
Girls Just Wanna Have Fun,Miley Cyrus,Breakout,2008-01-01,186426,https://open.spotify.com/track/0UtY0CNrsMq1ExfTdLoZ3x
Addicted to My Ex,M City JR,Addicted to My Ex,2016-06-24,223074,https://open.spotify.com/track/5NuhZIx47GxB5DAXg8jWHN
Most Girls,Hailee Steinfeld,Most Girls,2017-04-28,204400,https://open.spotify.com/track/10GJQkjRJcZhGTLagFOC62
Bad Liar,Selena Gomez,Bad Liar,2017-05-18,214647,https://open.spotify.com/track/2fZQIJew3nkNe99s2PKzul
Dead,Madison Beer,As She Pleases,2018-02-02,194826,https://open.spotify.com/track/13W2FZtELfJiVBst64qKf4
Beggin' On Your Knees (feat. Victoria Justice),"Victorious Cast, Victoria Justice",Victorious: Music From The Hit TV Show (feat. Victoria Justice),2010,193546,https://open.spotify.com/track/2jXxUK7a6zVPStFSCZqe4G
Ring (feat. Kehlani),"Cardi B, Kehlani",Invasion of Privacy,2018-04-06,177139,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
my ex's best friend (with blackbear),"mgk, blackbear",my ex's best friend (with blackbear),2020-08-07,138970,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
NOW,Olivia O'Brien,NOW,2020-09-18,182866,https://open.spotify.com/track/7l3OQbWE1gvd4204aEgAz8
i hope ur miserable until ur dead,Nessa Barrett,i hope ur miserable until ur dead,2021-08-06,177582,https://open.spotify.com/track/4ka1FkKAMde6dQAFFMXKac
abcdefu (angrier),GAYLE,abcdefu (angrier),2021-09-24,159836,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),2021-11-12,193146,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs
drivers license,Olivia Rodrigo,drivers license,2021-01-08,242013,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
Super Freaky Girl,Nicki Minaj,Super Freaky Girl,2022-08-12,170977,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp
i miss the old u,blackbear,digital druglord,2017-04-21,211127,https://open.spotify.com/track/1nMYtxDrONcoGnKRvxTwPv
Deja Vu,"Post Malone, Justin Bieber",Stoney (Deluxe),2016-12-09,234213,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh
All You Had To Do Was Stay,Taylor Swift,1989 (Deluxe Edition),2014-10-27,193293,https://open.spotify.com/track/0lmMtDQ2ElasKU2qDAE6NN
Feather,Sabrina Carpenter,emails i can’t send fwd:,2023-03-17,185552,https://open.spotify.com/track/2Zo1PcszsT9WQ0ANntJbID
We'll Be The Stars,Sabrina Carpenter,Eyes Wide Open,2015-04-10,186880,https://open.spotify.com/track/7lqkNvVxJdYDCSAwSJNzHs
Thumbs,Sabrina Carpenter,EVOLution,2016-10-14,216466,https://open.spotify.com/track/6WC5fhc9XMaCrUNKNjm9xE
Uncover,Zara Larsson,Introducing,2013-01-01,214133,https://open.spotify.com/track/131l5GkXPIk81bxihGypPt
Does Your Mother Know,ABBA,Voulez-Vous,1979,193440,https://open.spotify.com/track/2HPB3px8MJZRMfu1L65Z41
Houdini,Dua Lipa,Houdini,2023-11-09,185917,https://open.spotify.com/track/4OMJGnvZfDvsePyCwRGO7X
Love Again,Dua Lipa,Future Nostalgia (The Moonlight Edition),2021-02-11,258004,https://open.spotify.com/track/5CSKbHjpqborGnlzagyaDo
Back To Black,Amy Winehouse,Back To Black (Deluxe Edition),2006,241293,https://open.spotify.com/track/3FAclTFfvUuQYnEsptbK8w
How You Get The Girl,Taylor Swift,1989 (Deluxe),2014-01-01,247533,https://open.spotify.com/track/0fM9dEhUFV4MHDuJgrcfOv
Personal,"The Vamps, Maggie Lindemann",Night & Day (Day Edition),2018-07-13,193293,https://open.spotify.com/track/1lO6CyBlsZcC83dGc8qEit
Get Up (feat. Chamillionaire),"Ciara, Chamillionaire",Step Up Soundtrack,2006-08-08,263373,https://open.spotify.com/track/4PrquuUN34hswtM71OMvxS
"yes, and?",Ariana Grande,"yes, and?",2024-01-18,214994,https://open.spotify.com/track/2ckw25vIQjnbN03XRwp55B
Lost In Your Light (feat. Miguel),"Dua Lipa, Miguel",Dua Lipa (Deluxe),2017-06-02,203769,https://open.spotify.com/track/2OWKDTonST8HNko3dBlPPp
Firestarter,Samantha Jade,Firestarter,2013-06-28,197106,https://open.spotify.com/track/4FyyPGjdvNu3UMqnEUGIdx
Oath (feat. Becky G),"Cher Lloyd, Becky G",Sticks & Stones,2012-10-02,218506,https://open.spotify.com/track/6D0QtayzCNVKoIZ8IX2npw
Want U Back,Cher Lloyd,Sticks & Stones,2011-11-07,214013,https://open.spotify.com/track/5InWRmnfgjVwQWoXHNBATu
Hold Me Closer,"Elton John, Britney Spears",Hold Me Closer,2022-08-26,202245,https://open.spotify.com/track/72yP0DUlWPyH8P7IoxskwN
Bad - 2012 Remaster,Michael Jackson,Bad (Remastered),1987-08-31,247360,https://open.spotify.com/track/2gSNBigeWMVtY3QBIvPAEc
Man in the Mirror - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,2012-09-18,318680,https://open.spotify.com/track/1kiNatIrwDusOZfR29W0LJ
DANCE!,"1nonly, Ciscaux, Wassup Rocker",DANCE!,2021-07-16,163200,https://open.spotify.com/track/7sYfWTa2GD1KCaLgGFmFM5
Murder On The Dancefloor,Sophie Ellis-Bextor,Read My Lips (Deluxe Version),2002-06-06,230013,https://open.spotify.com/track/4tKGFmENO69tZR9ahgZu48
bloody valentine,mgk,Tickets To My Downfall,2020-09-25,205158,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ
Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),"Miley Cyrus, Stevie Nicks",Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),2020-11-06,220636,https://open.spotify.com/track/5l0nX3AhmmF717aKSs8qSH
If You Love Someone,The Veronicas,The Veronicas,2014-10-24,180066,https://open.spotify.com/track/6JvrOdeiEqWyCta29Xc4mR
Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),2002-07-09,269000,https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx
Otherside,Red Hot Chili Peppers,Californication (Deluxe Edition),1999-06-08,255373,https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P
Bad Things (with Camila Cabello),"mgk, Camila Cabello",bloom,2017-05-12,239293,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
Home,Good Neighbours,Home,2024-01-17,157485,https://open.spotify.com/track/6dpLxbF7lfCAnC9QRTjNLK
Complicated,Avril Lavigne,Let Go,2002-06-04,244506,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
vampire,Olivia Rodrigo,GUTS,2023-09-08,219724,https://open.spotify.com/track/1kuGVB7EU95pJObxwvfwKS
Big Energy,Latto,Big Energy,2021-09-24,173182,https://open.spotify.com/track/6Zu3aw7FfjAF9WA0fA81Oq
Why I Love You,"JAY-Z, Kanye West, Mr Hudson",Watch The Throne,2011-08-08,201453,https://open.spotify.com/track/4bDPr2VAjcfgUDmN9dGOC3
Hello,"Martin Solveig, Dragonette",Smash,2011-01-01,281429,https://open.spotify.com/track/2pKdeTspc5If91jL1v203P
Trndsttr (feat. M. Maggie) - Lucian Remix,"Black Coast, M. Maggie, Lucian",Trndsttr (feat. M. Maggie) [Lucian Remix],2016-02-17,179658,https://open.spotify.com/track/5LZQ5s0kRZS9nBSd1xLK7U
Aftergold,"Big Wild, Tove Styrke",Aftergold,2016-03-25,191007,https://open.spotify.com/track/4IL7XG68Hh95OORQSequaq
Break Stuff,Limp Bizkit,Significant Other,1999,166706,https://open.spotify.com/track/5cZqsjVs6MevCnAkasbEOX
Bring Me To Life,Evanescence,Fallen,2003-03-04,235893,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp
Monster,Skillet,Awake,2009-08-21,178013,https://open.spotify.com/track/2UREu1Y8CO4jXkbvqAtP7g
Awake and Alive,Skillet,Awake,2009-08-21,209493,https://open.spotify.com/track/0nkzd3yNniB767zSDDdLZ3
Throne,Bring Me The Horizon,That's The Spirit (Track by Track Commentary),2015-09-04,190920,https://open.spotify.com/track/5tYqrn7cItYhDGDLHt8XuH
Shadow Moses,Bring Me The Horizon,Sempiternal (Expanded Edition),2013-04-01,243320,https://open.spotify.com/track/68osIGtVjM7QWVe6pazLHj
How You Remind Me,Nickelback,Silver Side Up,2001-09-11,223840,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
Show Me What You Got,Limp Bizkit,Significant Other,1999,266906,https://open.spotify.com/track/5iJmknkGRxLQUHnWat2Ybd
Just Like This,Limp Bizkit,Significant Other,1999,215040,https://open.spotify.com/track/7on45JTbuUgroAC4DXwBqQ
Undefeated,Skillet,Unleashed Beyond (Special Edition),2017-11-17,215880,https://open.spotify.com/track/3VZ3hSUblls7EnpVj5DEkd
California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,1966-03,162373,https://open.spotify.com/track/4s6LhHAV5SEsOV0lC2tjvJ
Love Bites - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),1987-08-03,346960,https://open.spotify.com/track/3Dfy8YIxq89i84t108TvMi
Famous,Kanye West,The Life Of Pablo,2016-06-10,196040,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8
End of Beginning,Djo,DECIDE,2022-09-16,159245,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD
"Back in Time - featured in ""Men In Black 3""",Pitbull,Global Warming: Meltdown,2012,207760,https://open.spotify.com/track/0xh2kZQ3rDB47IS8aVNqrf
Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",Girls Like (feat. Zara Larsson),2016-02-26,196000,https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60
Company,Justin Bieber,Purpose (Deluxe),2015-11-13,208120,https://open.spotify.com/track/61uyGDPJ06MkxJtHgPmuyO
Grow A Pear,Kesha,Cannibal (Expanded Edition),2010-11-19,208866,https://open.spotify.com/track/2ISUiwj8xXqHeUFcen0AIU
Blow Me (One Last Kiss),P!nk,The Truth About Love,2012-09-18,255586,https://open.spotify.com/track/4k80K0b6KZ2QjAYkXON7q6
Bad Girls,M.I.A.,Matangi,2013-01-01,227520,https://open.spotify.com/track/6nzXkCBOhb2mxctNihOqbb
Confident,"Justin Bieber, Chance the Rapper",Journals,2014-05-13,248133,https://open.spotify.com/track/3JsydWaf2Ev4ehaLUjj3SY
Miss Movin' On,Fifth Harmony,Miss Movin' On,2013-07-16,193733,https://open.spotify.com/track/0gL0Xf8CN95HmgfEYYLRZV
How to Be a Heartbreaker,MARINA,Electra Heart (Deluxe),2012-04-27,221493,https://open.spotify.com/track/2sEk5R8ErGIFxbZ7rX6S2S
Ain't Your Mama,Jennifer Lopez,Ain't Your Mama,2016-04-07,218234,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72
Am I Wrong,Nico & Vinz,Black Star Elephant,2014,245866,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ
The News,Paramore,This Is Why,2023-02-10,187696,https://open.spotify.com/track/59RjIhWIpthNpwrlChUvXm
Cannibal,Kesha,Cannibal (Expanded Edition),2010-11-19,194253,https://open.spotify.com/track/3JTMWdhcJPiegDSe7SvZS3
Saving Up,Dom Dolla,Saving Up,2023-10-06,207514,https://open.spotify.com/track/787Y2idwCU2Rk60Prv4wpr
Sickness,Common Kings,Summer Anthems,2013-08-13,211746,https://open.spotify.com/track/2SUSpC1KJad5v51mSmw1QS
Pictures,Sneaky Sound System,Sneaky Sound System,2006,196946,https://open.spotify.com/track/2mNKIuM4xmeTNwe02NOem8
Loca People,Sak Noel,Loca People,2011-10-01,340000,https://open.spotify.com/track/6MTL3N1NG89bvsIC1HxFpf
Location,Khalid,American Teen,2017-04-27,219080,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
"Falling for Ya - From ""Teen Beach Movie""/Soundtrack Version",Grace Phipps,Teen Beach Movie,2013-01-01,192800,https://open.spotify.com/track/5hK2Ks25jW6aMmUAHpAN3F
Never Forget You,Noisettes,Wild Young Hearts,2009-01-01,192213,https://open.spotify.com/track/3xxmjMvJsSR3L7mUOxP9QA
You First,Paramore,This Is Why,2023-02-10,245521,https://open.spotify.com/track/2ZMkAWKrNDXrQuF0N9Q9Xj
Decode,Paramore,Decode,2008-11-04,261959,https://open.spotify.com/track/1ZLtE9tSJdaUiIJ9YoKHQe
No Fear,DeJ Loaf,No Fear,2017-06-16,169853,https://open.spotify.com/track/2H881m3JRA8lpuuwaQL6zy
Take Me Home (feat. Bebe Rexha),"Cash Cash, Bebe Rexha","Blood, Sweat & 3 Years",2016-06-24,206320,https://open.spotify.com/track/7L59vVTpoS94JU3KEeolqt
Powerful (feat. Ellie Goulding & Tarrus Riley),"Major Lazer, Ellie Goulding, Tarrus Riley",Peace Is the Mission,2015-06-01,206327,https://open.spotify.com/track/2rSdCcSlZA1GGoW6egTzjZ
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),"Felix Jaehn, Jasmine Thompson",I,2018-02-16,186146,https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x
Addicted To You,Avicii,True,2013-01-01,148386,https://open.spotify.com/track/4eDYMhIin1pSLIG96f1aD0
White Noise,"Disclosure, AlunaGeorge",Settle (Deluxe Version),2013-06-03,277687,https://open.spotify.com/track/7ANO3LRdvefIongRYm5Smz
Wild Heart,The Vamps,Meet The Vamps,2014-01-01,191870,https://open.spotify.com/track/78a5CHuPIXYlPYVQIjH9nc
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,"Avicii, Nicky Romero",I Could Be The One [Avicii vs Nicky Romero],2012-12-26,208316,https://open.spotify.com/track/1sh6lL6cmlcwhqZKGiKBua
Please Don't Leave Me,P!nk,Funhouse,2008-10-24,231560,https://open.spotify.com/track/4iHUBqALsttdeXVRXlTMQJ
2002,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,186986,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
Rock Star,Hannah Montana,Hannah Montana 2 (Original Soundtrack),2007-06-26,178560,https://open.spotify.com/track/6KN9atd3DRhmSRWeCSKkkL
